working_capacity_0,working_capacity_1,working_capacity_2,working_capacity_3,fish_production_capacity_0,fish_production_capacity_1,crop_production_capacity_0,crop_production_capacity_1,crop_production_capacity_2,meat_production_capacity_0,meat_production_capacity_1,biodiversity_0,biodiversity_1,abiotic_resources_0,abiotic_resources_1,water_production_capacity_(drinking_water_&_irrigation_water)_0,water_production_capacity_(drinking_water_&_irrigation_water)_1,water_production_capacity_(drinking_water_&_irrigation_water)_2,Year,Company Name,target
10,14,105.0,445.7999546896239,320,400.9971119806223,13,709.0,437.0365710630131,3,93.0,59,418.64977022698787,1.0,902.0,3,65.0,774.0,2018,"BANKINTER,S.A. ",-0.17%
8,44,205.0,445.7999546896239,200,400.9971119806223,11,230.0,437.0365710630131,2,626.0,36,418.64977022698787,185.0,357.94894756277694,4,62.0,80.0,2018,DERWENT LONDON PLC,-0.74%
6,98,698.0,445.7999546896239,230,400.9971119806223,8,219.0,437.0365710630131,1,808.0,45,418.64977022698787,1.0,158.0,5,62.0,755.0,2018,MERCIALYS,-1.29%
9,60,734.0,445.7999546896239,393,400.9971119806223,11,571.0,437.0365710630131,2,463.0,69,418.64977022698787,4.0,617.0,2,35.0,933.0,2018,HONG LEONG BANK BERHAD,-0.19%
4,96,537.0,445.7999546896239,171,400.9971119806223,6,203.0,437.0365710630131,1,371.0,30,418.64977022698787,1.0,536.0,6,60.0,922.0,2018,SAMPATH BANK PLC,-0.88%
9,26,810.0,445.7999546896239,217,400.9971119806223,12,332.0,437.0365710630131,2,886.0,39,418.64977022698787,129.0,357.94894756277694,1,56.0,800.0,2018,WAREHOUSES DE PAUW COMM VA,-0.71%
10,60,193.0,445.7999546896239,349,400.9971119806223,14,167.0,437.0365710630131,3,219.0,62,418.64977022698787,3.0,762.0,5,660.0,333.03157793395593,2018,JB FINANCIAL GROUP LTD,-0.30%
9,89,426.0,445.7999546896239,288,400.9971119806223,12,731.0,437.0365710630131,2,896.0,52,418.64977022698787,1.0,639.0,79,773.0,333.03157793395593,2018,UNION BANK OF THE PHILIPPINES,-0.67%
6,12,342.0,445.7999546896239,177,400.9971119806223,7,806.0,437.0365710630131,1,769.0,33,418.64977022698787,573.0,357.94894756277694,4,22.0,29.0,2018,NIPPON PROLOGIS REIT INC,-0.68%
9,96,996.0,445.7999546896239,232,400.9971119806223,13,264.0,437.0365710630131,3,106.0,42,418.64977022698787,45.0,357.94894756277694,5,462.0,333.03157793395593,2018,NATIONAL STORAGE REIT,-2.89%
9,20,401.0,445.7999546896239,289,400.9971119806223,12,259.0,437.0365710630131,2,798.0,51,418.64977022698787,1.0,889.0,71,935.0,333.03157793395593,2018,AAREAL BANK AG,-0.34%
9,82,633.0,445.7999546896239,289,400.9971119806223,13,86.0,437.0365710630131,3,7.0,52,418.64977022698787,1.0,688.0,5,847.0,333.03157793395593,2018,STANDARD LIFE ABERDEEN PLC,
3,27,398.0,445.7999546896239,88,400.9971119806223,4,358.0,437.0365710630131,1,10.0,16,418.64977022698787,335.0,357.94894756277694,6,60.0,744.0,2018,SEGRO PLC,-0.43%
8,90,121.0,445.7999546896239,271,400.9971119806223,11,382.0,437.0365710630131,2,593.0,48,418.64977022698787,2.0,792.0,73,479.0,333.03157793395593,2018,SKANDINAVISKA ENSKILDA BANKEN,-0.04%
9,11,17.0,445.7999546896239,222,400.9971119806223,12,673.0,437.0365710630131,2,763.0,41,418.64977022698787,270.0,357.94894756277694,4,858.0,333.03157793395593,2018,BANREGIO GRUPO FINANCIERO SA,-0.56%
6,45,847.0,445.7999546896239,151,400.9971119806223,8,590.0,437.0365710630131,2,11.0,27,418.64977022698787,91.0,357.94894756277694,1,91.0,624.0,2018,RDI REIT PLC,-1.10%
2,66,251.0,445.7999546896239,88,400.9971119806223,3,225.0,437.0365710630131,706,280.59339193219273,17,418.64977022698787,342.0,357.94894756277694,5,57.0,813.0,2018,MAHINDRA & MAHINDRA FINANCIAL SERVICES LTD,-0.37%
8,8,375.0,445.7999546896239,272,400.9971119806223,8,980.0,437.0365710630131,1,162.0,59,418.64977022698787,4.0,257.0,2,41.0,333.03157793395593,2018,UNION BANK OF TAIWAN,-0.71%
7,1,430.0,445.7999546896239,182,400.9971119806223,9,62.0,437.0365710630131,2,62.0,31,418.64977022698787,2.0,750.0,10,403.0,333.03157793395593,2018,BANKIA SAU,-0.06%
6,84,676.0,445.7999546896239,172,400.9971119806223,9,110.0,437.0365710630131,2,121.0,31,418.64977022698787,408.0,357.94894756277694,3,865.0,333.03157793395593,2018,METRO BANK PLC,-1.21%
5,41,727.0,445.7999546896239,127,400.9971119806223,7,206.0,437.0365710630131,1,686.0,23,418.64977022698787,88.0,357.94894756277694,1,48.0,834.0,2018,NEWRIVER REIT PLC,-1.01%
5,73,723.0,445.7999546896239,136,400.9971119806223,7,631.0,437.0365710630131,1,785.0,25,418.64977022698787,113.0,357.94894756277694,1,12.0,871.0,2018,SAFESTORE HOLDINGS PLC,-0.72%
5,22,686.0,445.7999546896239,180,400.9971119806223,6,541.0,437.0365710630131,1,466.0,32,418.64977022698787,2.0,512.0,2,577.0,333.03157793395593,2018,SVENSKA HANDELSBANKEN AB,-0.02%
5,10,306.0,445.7999546896239,197,400.9971119806223,6,808.0,437.0365710630131,1,521.0,35,418.64977022698787,2.0,94.0,3,368.0,333.03157793395593,2018,SCHRODERS PLC,-0.06%
5,10,861.0,445.7999546896239,146,400.9971119806223,6,802.0,437.0365710630131,1,567.0,26,418.64977022698787,771.0,357.94894756277694,3,11.0,333.03157793395593,2018,CLOSE BROTHERS GROUP PLC,-0.15%
4,38,417.0,445.7999546896239,114,400.9971119806223,5,732.0,437.0365710630131,1,324.0,21,418.64977022698787,377.0,357.94894756277694,58,303.0,333.03157793395593,2018,KIWI PROPERTY GROUP LTD,-0.61%
4,85,822.0,445.7999546896239,154,400.9971119806223,5,591.0,437.0365710630131,848,280.59339193219273,33,418.64977022698787,2.0,91.0,1,489.0,333.03157793395593,2018,CAPITAL SECURITIES CORPORATION,-1.17%
4,52,669.0,445.7999546896239,112,400.9971119806223,6,35.0,437.0365710630131,1,406.0,20,418.64977022698787,148.0,357.94894756277694,2,471.0,333.03157793395593,2018,PERMANENT TSB GROUP HOLDINGS PLC,-0.55%
4,36,717.0,445.7999546896239,151,400.9971119806223,4,776.0,437.0365710630131,571,280.59339193219273,33,418.64977022698787,2.0,480.0,1,1.0,333.03157793395593,2018,JIH SUN FINANCIAL HOLDING COMPANY LIMITED,-0.52%
4,16,79.0,445.7999546896239,125,400.9971119806223,4,929.0,437.0365710630131,834,280.59339193219273,26,418.64977022698787,1.0,453.0,13,910.0,333.03157793395593,2018,WATERLAND FINANCIAL HOLDINGS CO LTD,-0.51%
3,99,421.0,445.7999546896239,135,400.9971119806223,4,434.0,437.0365710630131,572,280.59339193219273,29,418.64977022698787,2.0,111.0,1,4.0,333.03157793395593,2018,KING'S TOWN BANK CO LTD,-0.35%
3,87,873.0,445.7999546896239,119,400.9971119806223,4,929.0,437.0365710630131,1,108.0,23,418.64977022698787,508.0,357.94894756277694,3,875.0,333.03157793395593,2018,GAM HOLDING AG,-0.47%
3,86,467.0,445.7999546896239,92,400.9971119806223,5,141.0,437.0365710630131,1,202.0,17,418.64977022698787,92.0,357.94894756277694,2,144.0,333.03157793395593,2018,BIG YELLOW GROUP PLC,-0.51%
3,44,155.0,445.7999546896239,88,400.9971119806223,4,608.0,437.0365710630131,1,69.0,16,418.64977022698787,175.0,357.94894756277694,1,880.0,333.03157793395593,2018,WERELDHAVE N.V.,-0.27%
3,31,274.0,445.7999546896239,94,400.9971119806223,4,411.0,437.0365710630131,1,17.0,17,418.64977022698787,469.0,357.94894756277694,1,944.0,333.03157793395593,2018,IG GROUP HOLDINGS PLC,-0.10%
2,88,245.0,445.7999546896239,67,400.9971119806223,3,398.0,437.0365710630131,781,280.59339193219273,12,418.64977022698787,161.0,357.94894756277694,10,84.0,333.03157793395593,2018,SYDBANK AS,-0.14%
2,52,53.0,445.7999546896239,73,400.9971119806223,3,356.0,437.0365710630131,773,280.59339193219273,13,418.64977022698787,395.0,357.94894756277694,23,889.0,333.03157793395593,2018,PARAGON BANKING GROUP PLC,-0.12%
2,51,590.0,445.7999546896239,83,400.9971119806223,2,962.0,437.0365710630131,652,280.59339193219273,16,418.64977022698787,414.0,357.94894756277694,1,146.0,333.03157793395593,2018,CEGEREAL,-1.03%
2,37,370.0,445.7999546896239,68,400.9971119806223,3,161.0,437.0365710630131,728,280.59339193219273,12,418.64977022698787,352.0,357.94894756277694,1,397.0,333.03157793395593,2018,HARGREAVES LANSDOWN PLC,-0.07%
2,35,888.0,445.7999546896239,55,400.9971119806223,3,137.0,437.0365710630131,735,280.59339193219273,10,418.64977022698787,25.0,357.94894756277694,1,300.0,333.03157793395593,2018,MCKAY SECURITIES PLC,-1.21%
2,10,434.0,445.7999546896239,44,400.9971119806223,2,578.0,437.0365710630131,573,280.59339193219273,8,418.64977022698787,1.0,810.0,1,7.0,333.03157793395593,2018,GROWTHPOINT PROPERTIES LIMITED,-0.06%
1,94,503.0,445.7999546896239,53,400.9971119806223,2,589.0,437.0365710630131,599,280.59339193219273,10,418.64977022698787,225.0,357.94894756277694,1,128.0,333.03157793395593,2018,ARROW GLOBAL GROUP PLC,-0.46%
1,92,261.0,445.7999546896239,50,400.9971119806223,2,559.0,437.0365710630131,595,280.59339193219273,9,418.64977022698787,147.0,357.94894756277694,1,94.0,333.03157793395593,2018,CMC MARKETS PLC,-0.26%
1,79,175.0,445.7999546896239,54,400.9971119806223,2,283.0,437.0365710630131,515,280.59339193219273,10,418.64977022698787,221.0,357.94894756277694,10,383.0,333.03157793395593,2018,VALIANT HOLDING AG,-0.14%
1,81,86.0,445.7999546896239,59,400.9971119806223,2,48.0,437.0365710630131,289,280.59339193219273,13,418.64977022698787,865.0,357.94894756277694,507,138.1526565610167,333.03157793395593,2018,YUANTA FUTURES CO LTD,-1.15%
1,63,828.0,445.7999546896239,47,400.9971119806223,2,182.0,437.0365710630131,502,280.59339193219273,8,418.64977022698787,259.0,357.94894756277694,969,138.1526565610167,333.03157793395593,2018,BREWIN DOLPHIN HOLDINGS PLC,-0.19%
1,15,972.0,445.7999546896239,30,400.9971119806223,1,543.0,437.0365710630131,358,280.59339193219273,5,418.64977022698787,96.0,357.94894756277694,41,214.0,333.03157793395593,2018,SHAFTESBURY PLC,-0.25%
1,8,161.0,445.7999546896239,27,400.9971119806223,1,439.0,437.0365710630131,335,280.59339193219273,5,418.64977022698787,64.0,357.94894756277694,7,596.0,333.03157793395593,2018,LONDONMETRIC PROPERTY PLC,-0.18%
95,582,194.57828012830305,445.7999546896239,34,400.9971119806223,1,275.0,437.0365710630131,287,280.59339193219273,6,418.64977022698787,322.0,357.94894756277694,612,138.1526565610167,333.03157793395593,2018,ONESAVINGS BANK PLC,-0.04%
77,725,194.57828012830305,445.7999546896239,18,400.9971119806223,1,34.0,437.0365710630131,242,280.59339193219273,3,418.64977022698787,3.0,357.94894756277694,427,138.1526565610167,333.03157793395593,2018,ALLIED MINDS PLC,
72,936,194.57828012830305,445.7999546896239,17,400.9971119806223,970,174.27399557825723,437.0365710630131,227,280.59339193219273,3,418.64977022698787,86.52003377341111,357.94894756277694,3,232.0,333.03157793395593,2018,VONTOBEL HOLDING AG,-0.03%
54,106,194.57828012830305,445.7999546896239,16,400.9971119806223,730,174.27399557825723,437.0365710630131,167,280.59339193219273,3,418.64977022698787,59.0,357.94894756277694,727,138.1526565610167,333.03157793395593,2018,VASTNED RETAIL NV,-0.11%
41,729,194.57828012830305,445.7999546896239,12,400.9971119806223,556,174.27399557825723,437.0365710630131,128,280.59339193219273,2,418.64977022698787,56.0,357.94894756277694,244,138.1526565610167,333.03157793395593,2018,HANSTEEN HOLDINGS PLC,-0.18%
15,678,194.57828012830305,445.7999546896239,4,400.9971119806223,209,174.27399557825723,437.0365710630131,49,280.59339193219273,1,418.64977022698787,86.52003377341111,357.94894756277694,86,138.1526565610167,333.03157793395593,2018,IP GROUP PLC,
1,50,404.0,445.7999546896239,24,400.9971119806223,1,998.0,437.0365710630131,478,280.59339193219273,5,418.64977022698787,268.0,357.94894756277694,752,138.1526565610167,333.03157793395593,2018,RATHBONE BROTHERS PLC,0.15%
5,4,65.0,445.7999546896239,94,400.9971119806223,16,907.0,437.0365710630131,4,335.0,14,418.64977022698787,3.0,757.0,38,66.0,333.03157793395593,2018,DANSKE BANK AS,0.02%
10,51,928.0,445.7999546896239,207,400.9971119806223,13,981.0,437.0365710630131,3,310.0,38,418.64977022698787,885.0,357.94894756277694,5,527.0,333.03157793395593,2018,PROVIDENT FINANCIAL PLC,0.16%
87,67,912.0,445.7999546896239,1,17.0,1,15.0,673.0,28,13.0,197,418.64977022698787,10.0,828.0,49,270.0,333.03157793395593,2018,NATIONAL AUSTRALIA BANK LIMITED,0.14%
1,28,16.0,894.0,1,875.0,1,69.0,458.0,40,684.0,354,418.64977022698787,11.0,569.0,71,552.0,333.03157793395593,2018,AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED,0.20%
5,34,70.0,39.0,16,580.0,5,53.0,913.0,1,60.0,3,831.0,1.0,29.0,1,75.0,14.0,2018,SL GREEN REALTY CORP.,25.32%
10,47,33.0,67.0,23,94.0,13,92.0,90.0,3,26.0,4,35.0,19.0,247.0,5,75.0,14.0,2018,KPJ HEALTHCARE BERHAD,-16010.52%
1,46,21.0,649.0,2,683.0,2,73.0,224.0,31,952.0,531,418.64977022698787,16.0,895.0,11,89.0,992.0,2018,NMC HEALTHCARE LLC,-1.46%
79,52,941.0,445.7999546896239,1,668.0,1,21.0,692.0,22,346.0,316,418.64977022698787,2.0,497.0,1,54.0,824.0,2018,RHOEN KLINIKUM AG,
45,28,339.0,445.7999546896239,994,400.9971119806223,64,709.0,437.0365710630131,13,439.0,184,418.64977022698787,648.0,357.94894756277694,23,631.0,333.03157793395593,2018,SPIRE HEALTHCARE GROUP PLC,-6.91%
11,75,809.0,445.7999546896239,267,400.9971119806223,14,897.0,437.0365710630131,3,463.0,48,418.64977022698787,431.0,357.94894756277694,89,577.0,333.03157793395593,2018,ATTENDO AB (PUBL),-2.09%
11,98,22.0,154.0,33,77.0,16,16.0,689.0,3,72.0,6,138.0,10.0,8.0,6,55.0,430.0,2018,MANULIFE FINANCIAL CORPORATION,-2.48%
89,13,314.0,445.7999546896239,2,578.0,1,19.0,883.0,27,541.0,471,418.64977022698787,15.0,386.0,48,422.0,333.03157793395593,2018,PRUDENTIAL PLC,-0.17%
60,54,151.0,445.7999546896239,2,340.0,67,65.0,437.0365710630131,11,80.0,460,418.64977022698787,36.0,581.0,19,463.0,333.03157793395593,2018,CHINA TAIPING INSURANCE HOLDINGS COMPANY LIMITED,-0.32%
45,65,299.0,445.7999546896239,1,71.0,60,783.0,437.0365710630131,14,222.0,195,418.64977022698787,762.0,357.94894756277694,25,9.0,333.03157793395593,2018,LEGAL & GENERAL GROUP PLC,-0.16%
45,21,915.0,445.7999546896239,1,698.0,52,773.0,437.0365710630131,9,710.0,351,418.64977022698787,31.0,853.0,17,58.0,333.03157793395593,2018,SUNCORP GROUP LIMITED,-0.22%
40,43,139.0,445.7999546896239,897,400.9971119806223,52,333.0,437.0365710630131,12,40.0,164,418.64977022698787,12.0,43.0,21,171.0,333.03157793395593,2018,LIBERTY HOLDINGS LIMITED,-1.05%
16,75,881.0,445.7999546896239,456,400.9971119806223,22,469.0,437.0365710630131,5,192.0,83,418.64977022698787,2.0,69.0,9,128.0,333.03157793395593,2018,DIRECT LINE INSURANCE GROUP PLC,-0.23%
10,6,273.0,445.7999546896239,378,400.9971119806223,13,751.0,437.0365710630131,3,68.0,69,418.64977022698787,4.0,231.0,5,394.0,333.03157793395593,2018,RSA INSURANCE GROUP PLC,-0.16%
6,27,903.0,445.7999546896239,158,400.9971119806223,7,822.0,437.0365710630131,1,801.0,29,418.64977022698787,371.0,357.94894756277694,3,167.0,333.03157793395593,2018,TRYG A/S,-0.16%
3,89,325.0,445.7999546896239,116,400.9971119806223,5,244.0,437.0365710630131,1,202.0,21,418.64977022698787,761.0,357.94894756277694,2,112.0,333.03157793395593,2018,ADMIRAL GROUP PLC,-0.06%
2,42,664.0,445.7999546896239,61,400.9971119806223,3,241.0,437.0365710630131,754,280.59339193219273,11,418.64977022698787,159.0,357.94894756277694,1,326.0,333.03157793395593,2018,CHARLES TAYLOR PLC,
24,20,2.0,46.0,58,68.0,26,50.0,19.0,6,15.0,9,75.0,3.0,48.0,1,43.0,15.0,2018,ARCELORMITTAL SA,-422.18%
11,54,2.0,56.0,26,26.0,12,72.0,37.0,2,94.0,4,59.0,73.0,23.0,31,72.0,88.0,2018,POSCO,-259.02%
3,16,12.0,41.0,6,80.0,3,36.0,70.0,77,76.0,1,20.0,23.0,42.0,9,86.0,4.0,2018,HYUNDAI STEEL CO,-383.68%
3,3,81.0,39.0,6,32.0,3,35.0,56.0,77,84.0,1,13.0,18.0,56.0,12,17.0,79.0,2018,CHINA STEEL CORPORATION,-308.81%
13,1,23.0,769.0,25,812.0,12,13.0,332.0,2,75.0,4,659.0,1.0,43.0,67,8.0,97.0,2018,FENG HSIN IRON & STEEL COMPANY LIMITED,-140.08%
7,68,5.0,412.0,17,412.0,7,7.0,477.0,1,60.0,2,947.0,87.0,63.0,34,60.0,430.0,2018,KISCO CORPORATION,-393.84%
99,6,620.0,445.7999546896239,1,741.0,97,392.0,437.0365710630131,22,69.0,19,967.0,24.0,66.0,1,33.0,28.0,2018,CONCHA Y TORO WINERY INC,-1811.01%
53,51,37.0,137.0,1,51.0,70,35.0,477.0,15,83.0,28,317.0,4.0,74.0,41,10.0,96.0,2018,PEPSICO INC.,-9.06%
65,9,96.0,697.0,1,64.0,88,90.0,140.0,19,92.0,30,140.0,1.0,96.0,15,98.0,42.0,2018,ANHEUSER BUSCH INBEV NV,-5.66%
60,3,11.0,888.0,1,51.0,79,43.0,740.0,18,29.0,27,961.0,2.0,33.0,3,24.0,67.0,2018,THE COCA-COLA CO,-6.56%
10,68,54.0,586.0,25,968.0,14,21.0,772.0,3,31.0,4,697.0,18.0,204.0,41,68.0,64.0,2018,CHINA RESOURCES BEER HOLDINGS CO LTD,-161.72%
19,42,73.0,88.0,50,765.0,25,74.0,360.0,5,2.0,9,130.0,7.0,46.0,28,44.0,38.0,2018,FOMENTO ECONOMICO MEXICANO S.A.B. DE C.V.,-22.97%
5,54,34.0,234.0,14,777.0,7,34.0,140.0,1,38.0,2,653.0,2.0,47.0,24,7.0,72.0,2018,ARCA CONTINENTAL SAB DE CV,-31.77%
52,55,673.0,445.7999546896239,1,765.0,68,402.0,437.0365710630131,14,817.0,305,418.64977022698787,26.0,328.0,28,43.0,50.0,2018,TREASURY WINE ESTATES LTD,-80.77%
11,69,5.0,384.0,31,611.0,15,41.0,200.0,3,50.0,5,872.0,78.0,966.0,17,7.0,45.0,2018,MOLSON COORS BREWING COMPANY,-21.84%
16,28,68.0,144.0,43,962.0,22,0.0,266.0,4,97.0,8,70.0,1.0,89.0,6,60.0,63.0,2018,HEINEKEN NV,-6.09%
16,28,68.0,144.0,43,962.0,22,0.0,266.0,4,97.0,8,70.0,1.0,89.0,6,20.0,60.0,2018,HEINEKEN HOLDING,-5.71%
1,3,59.0,506.0,3,259.0,1,31.0,785.0,29,998.0,559,418.64977022698787,14.0,72.0,13,76.0,53.0,2018,DAVIDE CAMPARI MILANO SPA,-34.79%
8,31,3.0,716.0,25,102.0,10,56.0,756.0,2,41.0,4,505.0,3.0,55.0,4,17.0,5.0,2018,CARLSBERG AS,-9.16%
2,80,42.0,487.0,5,312.0,2,75.0,136.0,61,880.0,58,33.0,69.0,882.0,9,0.0,27.0,2018,COMPANIA CERVECERIAS UNIDAS SA,-34.39%
2,52,81.0,478.0,6,871.0,3,33.0,338.0,75,789.0,1,220.0,50.0,972.0,9,15.0,94.0,2018,COCA-COLA AMATIL LIMITED,-25.47%
10,72,55.0,435.0,26,827.0,14,19.0,555.0,3,27.0,4,859.0,37.0,798.0,74,48.0,574.0,2018,KIRIN HOLDINGS COMPANY LIMITED.,-7.10%
9,93,22.0,422.0,23,31.0,13,8.0,851.0,3,3.0,4,215.0,41.0,513.0,8,44.0,86.0,2018,ASAHI GROUP HOLDINGS LIMITED,-5.24%
4,38,55.0,411.0,11,691.0,5,83.0,38.0,1,33.0,2,133.0,18.0,164.0,95,79.0,263.0,2018,COCA-COLA BOTTLERS JAPAN HOLDINGS INC,-35.08%
4,80,11.0,135.0,13,298.0,6,38.0,220.0,1,45.0,2,428.0,25.0,340.0,4,45.0,895.0,2018,SUNTORY BEVERAGE & FOOD LTD,-5.08%
4,34,10.0,805.0,16,264.0,4,88.0,434.0,1,8.0,2,593.0,1.0,62.0,47,17.0,881.0,2018,AMBEV S.A,-1.20%
3,70,32.0,846.0,11,903.0,4,82.0,945.0,1,5.0,2,250.0,55.0,616.0,71,54.0,895.0,2018,"CONSTELLATION BRANDS,INC. ",-1.89%
4,15,2.0,820.0,9,585.0,5,51.0,713.0,1,29.0,1,747.0,1.0,512.0,12,79.0,482.0,2018,CRAFT BREW ALLIANCE INCORPORATED,-695.49%
1,70,80.0,601.0,5,384.0,2,23.0,44.0,48,968.0,1,16.0,23.0,933.0,1,58.0,82.0,2018,BROWN-FORMAN CORPORATION,-3.20%
63,69,589.0,445.7999546896239,41,347.0,1,14.0,659.0,4,257.0,5,894.0,11.0,64.0,2,37.0,91.0,2018,COCA COLA HBC AG,-4.36%
1,69,39.0,32.0,4,793.0,2,13.0,765.0,48,607.0,879,418.64977022698787,28.0,154.0,2,11.0,629.0,2018,"LOTTE CHILSUNG BEVERAGE CO.,LTD. ",-23.78%
1,14,18.0,239.0,3,92.0,1,51.0,794.0,34,740.0,564,418.64977022698787,5.0,250.0,40,99.0,716.0,2018,TAKARA HOLDING INCORPORATED,-11.04%
51,80,397.0,445.7999546896239,2,166.0,69,299.0,437.0365710630131,15,118.0,393,418.64977022698787,11.0,884.0,45,24.0,512.0,2018,BRITVIC PLC,-3.73%
33,61,610.0,445.7999546896239,894,400.9971119806223,44,795.0,437.0365710630131,10,234.0,160,418.64977022698787,1.0,263.0,18,62.0,831.0,2018,C&C GROUP PUBLIC LIMITED COMPANY,-5.41%
25,65,250.0,445.7999546896239,1,3.0,29,981.0,437.0365710630131,6,811.0,140,418.64977022698787,4.0,148.0,11,977.0,333.03157793395593,2018,HEY-SONG CORP,-35.83%
12,85,4.0,445.7999546896239,475,400.9971119806223,17,164.0,437.0365710630131,3,816.0,86,418.64977022698787,2.0,195.0,1,81.0,810.0,2018,A.G. BARR P.L.C.,-2.59%
95,58,72.0,754.0,2,17.0,1,25.0,90.0,29,48.0,39,597.0,1.0,7.0,7,50.0,76.0,2018,TAIWAN SEMICONDUCTOR MANUFACTURING COMPANY LIMITED,-8.32%
90,80,18.0,784.0,2,9.0,1,20.0,69.0,28,22.0,38,96.0,79.0,413.0,5,15.0,97.0,2018,LG DISPLAY COMPANY LIMITED,-1168.35%
68,66,92.0,593.0,1,61.0,89,69.0,888.0,20,79.0,29,457.0,49.0,7.0,12,27.0,48.0,2018,"MICRON TECHNOLOGY,INC. ",-5.53%
65,74,17.0,617.0,1,52.0,87,39.0,49.0,20,37.0,27,837.0,1.0,31.0,8,93.0,58.0,2018,SK HYNIX INCORPORATION,-4.05%
40,7,50.0,621.0,91,598.0,52,95.0,302.0,12,39.0,16,666.0,32.0,103.0,3,97.0,44.0,2018,AU OPTRONICS CORPORATION,-205.28%
40,43,81.0,990.0,92,209.0,53,45.0,849.0,12,51.0,16,774.0,29.0,154.0,3,6.0,14.0,2018,INNOLUX CORP,-279.64%
23,49,76.0,966.0,54,551.0,30,93.0,607.0,7,20.0,9,950.0,9.0,49.0,15,82.0,68.0,2018,ON SEMICONDUCTOR CORPORATION,-46.38%
40,59,516.0,445.7999546896239,5,227.0,10,635.0,437.0365710630131,979,280.59339193219273,457,418.64977022698787,37.0,521.0,33,53.0,68.0,2018,MELLANOX TECHNOLOGIES LTD,-71.58%
21,98,11.0,996.0,50,805.0,29,24.0,246.0,6,84.0,9,265.0,26.0,582.0,7,66.0,4.0,2018,GCL-POLY ENERGY HOLDINGS LIMITED,-60.53%
20,21,55.0,934.0,46,238.0,26,66.0,120.0,6,24.0,8,415.0,1.0,67.0,8,71.0,72.0,2018,SEMICONDUCTOR MANUFACTURING INTERNATIONAL CORPORATION,
25,64,53.0,661.0,60,837.0,33,26.0,147.0,7,67.0,11,129.0,25.0,48.0,2,80.0,62.0,2018,TEXAS INSTRUMENTS INCORPORATED,-4.34%
25,22,16.0,367.0,58,167.0,33,37.0,812.0,7,81.0,10,571.0,15.0,784.0,1,97.0,95.0,2018,UNITED MICRO ELECTRONICS CORPORATION,-1242.75%
24,46,38.0,110.0,76,666.0,33,70.0,47.0,7,67.0,14,554.0,1.0,423.0,66,82.0,431.0,2018,NIPPON ELECTRIC GLASS CO LTD,-112.71%
9,97,62.0,95.0,23,890.0,13,29.0,291.0,3,10.0,4,350.0,16.0,518.0,13,85.0,26.0,2018,KINGBOARD LAMINATES HOLDINGS LTD,-52.92%
18,30,18.0,37.0,42,622.0,24,44.0,247.0,5,69.0,7,753.0,6.0,25.0,1,9.0,31.0,2018,TDK CORPORATION,-25.24%
14,7,21.0,499.0,33,340.0,18,71.0,47.0,4,35.0,6,57.0,26.0,735.0,3,81.0,87.0,2018,"SAMSUNG ELECTRO-MECHANICS CO.,LTD. ",-19.89%
16,27,16.0,492.0,37,858.0,21,60.0,896.0,5,4.0,6,909.0,61.0,198.0,57,18.0,42.0,2018,NXP SEMICONDUCTORS NV,-24.33%
15,29,54.0,13.0,36,638.0,20,49.0,818.0,4,75.0,6,688.0,6.0,500.0,80,6.0,702.0,2018,MURATA MANUFACTURING CO LIMITED,-11.07%
12,53,83.0,684.0,29,351.0,16,65.0,52.0,3,87.0,5,333.0,29.0,884.0,1,82.0,30.0,2018,SAMSUNG SDI COMPANY LIMITED,-22.69%
12,95,28.0,58.0,29,895.0,17,28.0,827.0,4,2.0,5,424.0,1.0,937.0,61,82.0,466.0,2018,STMICROELECTRONICS NV,-4.16%
11,26,39.0,921.0,26,216.0,15,4.0,122.0,3,50.0,4,769.0,3.0,584.0,48,43.0,681.0,2018,RENESAS ELECTRONICS CORPORATION,-18.28%
10,58,53.0,702.0,23,637.0,13,82.0,553.0,3,19.0,4,320.0,10.0,24.0,52,31.0,84.0,2018,INFINEON TECHNOLOGIES AG,-9.46%
10,48,58.0,830.0,24,176.0,13,97.0,186.0,3,26.0,4,399.0,1.0,540.0,31,12.0,621.0,2018,SUMCO CORPORATION,-14.14%
9,3,51.0,465.0,21,7.0,11,95.0,614.0,2,79.0,3,836.0,7.0,903.0,1,63.0,33.0,2018,UNIMICRON TECHNOLOGY CORP,-239.75%
8,67,7.0,240.0,20,381.0,11,31.0,841.0,2,62.0,3,724.0,6.0,42.0,1,87.0,27.0,2018,MICROCHIP TECHNOLOGY INCORPORATION,-11.27%
9,9,45.0,235.0,21,78.0,12,6.0,344.0,2,81.0,3,837.0,5.0,437.0,1,11.0,20.0,2018,TRIPOD TECHNOLOGY CORP,-58.48%
9,1,38.0,954.0,21,93.0,12,3.0,221.0,2,80.0,3,852.0,1.0,423.0,54,2.0,732.0,2018,IBIDEN CO LTD,-63.75%
8,78,47.0,989.0,20,168.0,11,65.0,239.0,2,72.0,3,669.0,3.0,19.0,65,59.0,143.0,2018,VANGUARD INTERNATIONAL SEMICONDUCTOR CORPORATION,-41.02%
7,93,95.0,443.0,18,862.0,10,44.0,118.0,2,43.0,3,430.0,12.0,305.0,1,44.0,25.0,2018,ZHEN DING TECHNOLOGY HOLDING LIMITED,-19.62%
