overall,reviewerID,asin,reviewText,summary,unixReviewTime,vote,Color1,Color2,Color3,Color4,Size,unixReviewTime,reviewTimeYear,reviewTimeMonth,reviewTimeWeek,reviewTimeDay,reviewTimeDayofweek,reviewTimeDayofyear,reviewTimeElapsed
5.0,A3V6I3EA3X3SCE,B0058YEJ5K,The fit was perfect! I Highly recommend this shoe.,Five Stars,1506297600.0,0, Black,White,Anthracite,Stealth, 9 B(M) US,1506297600.0,2017.0,9.0,39.0,25.0,0.0,268.0,1506297600.0
5.0,AGT48Z76ZQSQU,B0058YEJ5K,"Obsessed with these shoes! I was looking for good all around sneakers (running, walking, tennis, etc.) and these more than fit the bill. I was looking specifically for black nikes (I love the fit) with white soles (good for court sports); I was a little reluctant to purchase because I wasn't sure whether the black on the soles would contact the ground, but it doesn't!",Very Happy Customer,1505865600.0,0, Black,missing,missing,missing, 8 B(M) US,1505865600.0,2017.0,9.0,38.0,20.0,2.0,263.0,1505865600.0
5.0,A2W3B4YHP3HZ9R,B0058YEJ5K,"Cute shoe, fit as expected, and very comfortable.",and very comfortable.,1505692800.0,0, Pure Platinum,Blue Glow,Wolf Grey,missing, 9 B(M) US,1505692800.0,2017.0,9.0,38.0,18.0,0.0,261.0,1505692800.0
5.0,AGVYFU0PR5IWV,B0058YEJ5K,"On time, nice sneakers. Fit as expected.",nice sneakers. Fit as expected,1505520000.0,0, Cool Grey,Volt,Pure Platinum,missing, 7.5 B(M) US,1505520000.0,2017.0,9.0,37.0,16.0,5.0,259.0,1505520000.0
5.0,A2SU06VTWMFP7C,B0058YEJ5K,"Perfect fit, as always.",5 stars,1505347200.0,0, Hyper Jade,Mtlc Silver,Hyper Turq,missing, 10 B(M) US,1505347200.0,2017.0,9.0,37.0,14.0,3.0,257.0,1505347200.0
5.0,AVZB7UFLT6VD,B0058YEJ5K,"Great shoe, very comfortable",Five Stars,1505260800.0,0, Black,White,Anthracite,Stealth, 7 B(M) US,1505260800.0,2017.0,9.0,37.0,13.0,2.0,256.0,1505260800.0
5.0,ANPPQ1G3RP88H,B0058YEJ5K,Love these sneakers! Perfect fit and super light,Five Stars,1505001600.0,0, Black,Hyper Violet,Total Crimson,White, 10 B(M) US,1505001600.0,2017.0,9.0,36.0,10.0,6.0,253.0,1505001600.0
5.0,ABONZZSS8YG3K,B0058YEJ5K,These shoes fit like a glove! Light but very supportive! I have worn them several times and feel very light on my feet.,These shoes fit like a glove,1504742400.0,0, Black,White,Anthracite,Stealth, 8 B(M) US,1504742400.0,2017.0,9.0,36.0,7.0,3.0,250.0,1504742400.0
5.0,A2T8BWOO7BFBWY,B0058YEJ5K,Fit true to size,Five Stars,1504569600.0,0, Wolf Grey,Platinum,White,Crimson, X-Large,1504569600.0,2017.0,9.0,36.0,5.0,1.0,248.0,1504569600.0
5.0,A1NTI9B7VY30JM,B0058YEJ5K,Love the fit,Five Stars,1504483200.0,0, Black,White,Anthracite,Stealth, 8.5 B(M) US,1504483200.0,2017.0,9.0,36.0,4.0,0.0,247.0,1504483200.0
4.0,AM9TTLTT6DR1W,B0058YEJ5K,Nike always makes a good shoe ..abit rough breaking them in but after 9 hours on my feet anyone's feet would hurt abit,Nike always makes a good shoe.,1503964800.0,0, Black,White,Anthracite,Stealth, 9 B(M) US,1503964800.0,2017.0,8.0,35.0,29.0,1.0,241.0,1503964800.0
1.0,AP8CWOZ30P4GH,B0058YEJ5K,Oops! I returned these because I ordered wrong size!,One Star,1503964800.0,0, Black,White,Anthracite,Stealth, 10 B(M) US,1503964800.0,2017.0,8.0,35.0,29.0,1.0,241.0,1503964800.0
5.0,A2ORP5RT8NQ0Q7,B0058YEJ5K,Extremely comfortable sneaker!,Five Stars,1503964800.0,0, Black,White,Anthracite,Stealth, 9 B(M) US,1503964800.0,2017.0,8.0,35.0,29.0,1.0,241.0,1503964800.0
5.0,A5Z3UGOPDBJPW,B0058YEJ5K,Good looking shoe, Shoes,1503792000.0,0, Black,White,Anthracite,Stealth, 11 B(M) US,1503792000.0,2017.0,8.0,34.0,27.0,6.0,239.0,1503792000.0
4.0,A2GWLCDWM7V59I,B0058YEJ5K,I have had this style before in a different color and have received many compliments on the shoes.  They are great walking shoes!  I wear orthotics and these shoes are one of the best I have found to accommodate them for fit.,Love these shoes,1503532800.0,0, Cool Grey,Pure Platinum,White,Volt, 8.5 B(M) US,1503532800.0,2017.0,8.0,34.0,24.0,3.0,236.0,1503532800.0
1.0,A2XUQXG9J9SRTG,B0058YEJ5K,"I loved these shoes...that is until after about an hour of wear, the green inserts on the sole of the right show began falling off. The wear was in my home, on smooth floors. I can only assume they were defective.",I loved these shoes,1503532800.0,0, Wolf Grey,Black-pink Blast,White,missing, 7.5 B(M) US,1503532800.0,2017.0,8.0,34.0,24.0,3.0,236.0,1503532800.0
5.0,A2R0RL0TF6E9VC,B0058YEJ5K,Great! Super comfy and cute! No issues and fit perfect!,perfect,1503273600.0,0, Black,White,Anthracite,Stealth, 5 B(M) US,1503273600.0,2017.0,8.0,34.0,21.0,0.0,233.0,1503273600.0
5.0,AB29N6EMOFEVW,B0058YEJ5K,Good shoes,Five Stars,1503187200.0,0, Black,White,Anthracite,Stealth, 9 B(M) US,1503187200.0,2017.0,8.0,33.0,20.0,6.0,232.0,1503187200.0
3.0,A2Y2IKO63FNHQE,B0058YEJ5K,I returned them...found a Ryka pair I liked better,found a Ryka pair I liked,1502928000.0,0, Black,Green Glow-blue Glow-white,missing,missing, 8.5 B(M) US,1502928000.0,2017.0,8.0,33.0,17.0,3.0,229.0,1502928000.0
5.0,A1OK7HI3YI9682,B0058YEJ5K,BEST sneakers I've ever purchased!!!!,Five Stars,1502928000.0,0, Wolf Grey,Platinum,White,Crimson, 7.5 B(M) US,1502928000.0,2017.0,8.0,33.0,17.0,3.0,229.0,1502928000.0
5.0,A39U1R8S96YIR4,B0058YEJ5K,Excellent ...!!!,Five Stars,1502755200.0,0, Black,White,Anthracite,Stealth, 7 B(M) US,1502755200.0,2017.0,8.0,33.0,15.0,1.0,227.0,1502755200.0
5.0,A1Z37N7XE7FRD2,B0058YEJ5K,"the best sneakers by far! I had never owned a pair of Nike sneakers, and I went solely on the reviews by others...
And I absolutely loved them!!",the best sneakers by far,1502668800.0,0, Black,White,Anthracite,Stealth, 9.5 B(M) US,1502668800.0,2017.0,8.0,33.0,14.0,0.0,226.0,1502668800.0
5.0,A3LGYYLGO2KJOE,B0058YEJ5K,"Love these shoes. I've been buying Nikes for years now. I bought this pair for work and everyday wear and another pair for working out and active wear. They also last a long time in my opinion, especially if you take care of them.",Classically comfortable and durable,1502496000.0,0, Black,missing,missing,missing, 9 B(M) US,1502496000.0,2017.0,8.0,32.0,12.0,5.0,224.0,1502496000.0
4.0,A1J3XYI0M1D0LW,B0058YEJ5K,Right one is slightly tight.. hope it will stretch out.. !!,Four Stars,1502409600.0,0, Black,Hyper Violet,Total Crimson,White, 9 B(M) US,1502409600.0,2017.0,8.0,32.0,11.0,4.0,223.0,1502409600.0
3.0,A9KR8PT0Z47CL,B0058YEJ5K,They're ugly: the toe is rounded and the material is weird. the Nike Womens Flex Trainer 6 is way better looking and costs about the same.,the Nike Womens Flex Trainer 6 is way better looking and costs about the same,1502150400.0,0, Black,White,Anthracite,Stealth, 8 B(M) US,1502150400.0,2017.0,8.0,32.0,8.0,1.0,220.0,1502150400.0
5.0,A1AUEUD7NP1LUC,B0058YEJ5K,So lightweight and awesome!,Five Stars,1502150400.0,0, Cool Grey,Pure Platinum,White,Volt, 9.5 B(M) US,1502150400.0,2017.0,8.0,32.0,8.0,1.0,220.0,1502150400.0
5.0,A177WB7O660HS8,B0058YEJ5K,Luv them!!,Five Stars,1502064000.0,0, Wolf Grey,Black-pink Blast,White,missing, 8.5 B(M) US,1502064000.0,2017.0,8.0,32.0,7.0,0.0,219.0,1502064000.0
5.0,A38BS1VCQ4XSGV,B0058YEJ5K,Love the color and fit. I use them to work on at the gym on the treadmill and they are very light and comfortable.,Love the color and fit,1501804800.0,0, Racer Blue,Obsidian,Blue Tint,missing, 10 B(M) US,1501804800.0,2017.0,8.0,31.0,4.0,4.0,216.0,1501804800.0
3.0,A38X15IJFAPHZP,B0058YEJ5K,"Bought these shoes with HIIT in mind, but not too sure how I like the fit on my foot. First time to wear them, not great for running. Maybe after they're broken in a little they'll get better. If you just need a comfortable pair of shoes for walking, they're fine.",OK,1501632000.0,0, Cool Grey , Volt - Wolf Grey - Pure Platinum,missing,missing, 9.5 D Wide,1501632000.0,2017.0,8.0,31.0,2.0,2.0,214.0,1501632000.0
5.0,A1OFFB5DLIHH41,B0058YEJ5K,My daughter loves them. Great fit!,Great fit!,1500508800.0,0, Black,White,Anthracite,Stealth, 8 B(M) US,1500508800.0,2017.0,7.0,29.0,20.0,3.0,201.0,1500508800.0
5.0,A1PFKS00R93MRZ,B0058YEJ5K,This is a very attractive shoe. It is true to size and fits as expected. Very satisfied with the seller - delivered on time.,Very satisfied with the seller - delivered on time,1500336000.0,0, Black,White,Anthracite,Stealth, 8 B(M) US,1500336000.0,2017.0,7.0,29.0,18.0,1.0,199.0,1500336000.0
4.0,A23H50RT6SLXY9,B0058YEJ5K,"Fits good, very lightweight.",Four Stars,1500336000.0,0, Ocean Fog,Blue Grey,Mango,missing, 7.5 B(M) US,1500336000.0,2017.0,7.0,29.0,18.0,1.0,199.0,1500336000.0
5.0,APWLFTPOXQCCG,B0058YEJ5K,"Comfortable shoe for both workout sessions and walking.  Neither too bulky nor too light.  This is my second pair because they fit and have no neon or pink colors, just nice basic B&W.",Comfortable shoe for both workout sessions and walking,1500336000.0,0, Grey,missing,missing,missing, 8 B(M) US,1500336000.0,2017.0,7.0,29.0,18.0,1.0,199.0,1500336000.0
5.0,AN5PL4KUZS35E,B0058YEJ5K,,Five Stars,1500336000.0,0, Hyper Jade,Mtlc Silver,Hyper Turq,missing, 9 B(M) US,1500336000.0,2017.0,7.0,29.0,18.0,1.0,199.0,1500336000.0
5.0,A37EEIAK5YJGTS,B0058YEJ5K,Nice,Five Stars,1500336000.0,0, Cool Grey , Volt - Wolf Grey - Pure Platinum,missing,missing, 9 D - Wide,1500336000.0,2017.0,7.0,29.0,18.0,1.0,199.0,1500336000.0
5.0,A87LWEOT3ZJU7,B0058YEJ5K,These are the best shoes I have ever use for my workouts!!! I love them and buy them in bulk!!! LOL,These are the best shoes I have ever use for my workouts,1500336000.0,0, Black,White,Anthracite,Stealth, 8 B(M) US,1500336000.0,2017.0,7.0,29.0,18.0,1.0,199.0,1500336000.0
5.0,A1LCV2UNXGHB0W,B0058YEJ5K,I love these shoes.  They fit as expected and they look really nice on.  These shoes have a narrow base which I really like.  I don't like the ones that make your foot look wide.,I love these shoes,1500336000.0,0, Black,White,Anthracite,Stealth, 8 B(M) US,1500336000.0,2017.0,7.0,29.0,18.0,1.0,199.0,1500336000.0
5.0,A3O0UBMD8CSF1V,B0058YEJ5K,Love this product.  Great fit.,Five Stars,1500076800.0,0, Black,White,Anthracite,Stealth, 11 B(M) US,1500076800.0,2017.0,7.0,28.0,15.0,5.0,196.0,1500076800.0
3.0,A184AKBVD3WI86,B0058YEJ5K,Very low cut heel so if you training and pushing sleds - I ran right out of shoes! Although the traction on toe and heel are great,Low cut heels,1500076800.0,0, Black,White,Anthracite,Stealth, 9 B(M) US,1500076800.0,2017.0,7.0,28.0,15.0,5.0,196.0,1500076800.0
5.0,A3I0ZDRING4F8W,B0058YEJ5K,Just what I needed for Group Fight class. Quick movements and footwork are so easy in these sneakers. Love them.,Perfect,1499558400.0,0, Black,White,Anthracite,Stealth, 9.5 B(M) US,1499558400.0,2017.0,7.0,27.0,9.0,6.0,190.0,1499558400.0
5.0,AXZ02W7FMBC35,B0058YEJ5K,Love! Great price too.,Exactly what I wanted,1499472000.0,0, Black,White,Anthracite,Stealth, 7.5 B(M) US,1499472000.0,2017.0,7.0,27.0,8.0,5.0,189.0,1499472000.0
4.0,A29K85C92Z8HGR,B0058YEJ5K,"It's been a long time since I've worked a cross training shoe. This shoe is very light and minimally passed compared to running shoes. That's not meant to be a knock, just a fact.

I ordered the shoes half a size up because as a former runner, I'm used to my feet needing room to spread and swell. I wish I hadn't because they feel a little roomy. I have orthotics, so I think I can remedy the issue once I swap those in.

Otherwise, very good shoes",Light shoes,1499385600.0,0, Racer Blue,Obsidian,Blue Tint,missing, 9 B(M) US,1499385600.0,2017.0,7.0,27.0,7.0,4.0,188.0,1499385600.0
5.0,AKY3EYDEZVW6C,B0058YEJ5K,Perf.,So Perf.,1498780800.0,0, Ocean Fog,Blue Grey,Mango,missing, 7.5 B(M) US,1498780800.0,2017.0,6.0,26.0,30.0,4.0,181.0,1498780800.0
5.0,A1GQ2TRY8J631M,B0058YEJ5K,Best shoes ever!!!,Five Stars,1498608000.0,0, Hyper Jade,Mtlc Silver,Hyper Turq,missing, 7.5 B(M) US,1498608000.0,2017.0,6.0,26.0,28.0,2.0,179.0,1498608000.0
5.0,A21M1G84SE8SOO,B0058YEJ5K,Fit good,Five Stars,1498435200.0,0, Cool Grey , Volt - Wolf Grey - Pure Platinum,missing,missing, 8.5 D - Wide,1498435200.0,2017.0,6.0,26.0,26.0,0.0,177.0,1498435200.0
5.0,AU2OMN6TEN4GA,B0058YEJ5K,I use these for my Cardio Dance class and they are perfect and very cute. I would definitely recommend. They also cam earlier than expected!!,Great work out shoe,1498003200.0,0, Black,White,Anthracite,Stealth, 8.5 B(M) US,1498003200.0,2017.0,6.0,25.0,21.0,2.0,172.0,1498003200.0
5.0,A2PJ5F6BY1TZNK,B0058YEJ5K,"I love these shoes so much that  I reordered another pair online. It's hard to find shoes that fit my really wide feet! The heel back is my favorite part on them, they're thin and feel like another layer of skin, not bulky or tight at all.  I walked all over Europe in these!",I love these shoes so much that I reordered another pair ...,1497916800.0,0, Black,White,Anthracite,Stealth, 7 B(M) US,1497916800.0,2017.0,6.0,25.0,20.0,1.0,171.0,1497916800.0
5.0,A3B23RZXRXYT9Q,B0058YEJ5K,Love these sneakers. Light weight and comfortable even without socks.,"Comfortable, light weight, nice.",1497916800.0,0, Wolf Grey,Platinum,White,Crimson, 10 B(M) US,1497916800.0,2017.0,6.0,25.0,20.0,1.0,171.0,1497916800.0
4.0,A3JTZ664IGZIOK,B0058YEJ5K,Nice product,Four Stars,1497830400.0,0, Cool Grey , Volt - Wolf Grey - Pure Platinum,missing,missing, 9 D - Wide,1497830400.0,2017.0,6.0,25.0,19.0,0.0,170.0,1497830400.0
5.0,A2JOUOASELY1XR,B0058YEJ5K,I feel like this pair of shoes was made for my feet. Great fit and comfort! Very pleased with this purchase.,I feel like this pair of shoes was made for my feet,1497830400.0,0, Black,White,Anthracite,Stealth, 10 B(M) US,1497830400.0,2017.0,6.0,25.0,19.0,0.0,170.0,1497830400.0
5.0,ADTQ22MUSQFIR,B0058YEJ5K,Quick tranasaction!!!  Loved the shoes!!!  Would purchase from them again!!!,Awesome shoes!!!,1497830400.0,0, Black,White,Anthracite,Stealth, 8.5 B(M) US,1497830400.0,2017.0,6.0,25.0,19.0,0.0,170.0,1497830400.0
3.0,A1OM5S4Z9J2JQQ,B0058YEJ5K,"I got the impression it's cushiony and comfy by reading the reviews on this product, when i tried it on it was a much firmer than my other work shoes, i'm standing all day and need enough support and comfort, this isn't the right product for that.
So i had to return it, but i would assume it would work fine for training.

It looks decent and clean. and seems sturdy.  just not the right thing for me.
I was refunded instantly upon returning so.. credit for that.",Just wasn't what i was looking for,1497571200.0,0, Black,White,Anthracite,Stealth, 9 B(M) US,1497571200.0,2017.0,6.0,24.0,16.0,4.0,167.0,1497571200.0
5.0,AXJZFD1IUBAE7,B0058YEJ5K,"So comfortable, I don't even feel like I have a sneaker on. Based on the other reviews I got a half a size up and glad I did.","So comfortable, I don't even feel like I have a ...",1497484800.0,0, Black,White,Anthracite,Stealth, 8 B(M) US,1497484800.0,2017.0,6.0,24.0,15.0,3.0,166.0,1497484800.0
5.0,A3UO0DDWXIJ8DW,B0058YEJ5K,they are very comfortable feel like you have nothing on.,Five Stars,1497484800.0,0, Grey,missing,missing,missing, 8 B(M) US,1497484800.0,2017.0,6.0,24.0,15.0,3.0,166.0,1497484800.0
5.0,A4GR8SDFRBSDV,B0058YEJ5K,My favorite nike shoe,Five Stars,1497398400.0,0, Black,White,Anthracite,Stealth, 9 B(M) US,1497398400.0,2017.0,6.0,24.0,14.0,2.0,165.0,1497398400.0
5.0,A29ACU3O9IMICZ,B0058YEJ5K,Super comfortable and extremely lightweight. Great for crossfit!,Five Stars,1497312000.0,0, White,Hyper Pink,Pure Platinum,Wolf Grey, 6.5 B(M) US,1497312000.0,2017.0,6.0,24.0,13.0,1.0,164.0,1497312000.0
5.0,A9C9408H23DRM,B0058YEJ5K,Beautiful I love them comfy,Five Stars,1496880000.0,0, Cool Grey , Volt - Wolf Grey - Pure Platinum,missing,missing, 9.5 D Wide,1496880000.0,2017.0,6.0,23.0,8.0,3.0,159.0,1496880000.0
1.0,A3T9CL6JYWAP40,B0058YEJ5K,I've not even had them a month and the bottom is coming off. I'm not happy!,Falling apart already!!,1496620800.0,0, Cool Grey,Pure Platinum,White,Volt, 8.5 B(M) US,1496620800.0,2017.0,6.0,23.0,5.0,0.0,156.0,1496620800.0
5.0,A3W0GO31B8Y2KE,B0058YEJ5K,Love them! Fit exactly as expected in length and width! I would definitely buy these again.,Five Stars,1496361600.0,0, Black,White,Anthracite,Stealth, 9.5 B(M) US,1496361600.0,2017.0,6.0,22.0,2.0,4.0,153.0,1496361600.0
5.0,A3GQXGVAIH5EU4,B0058YEJ5K,Great shoes,Five Stars,1496102400.0,0, Black,White,Anthracite,Stealth, 8.5 B(M) US,1496102400.0,2017.0,5.0,22.0,30.0,1.0,150.0,1496102400.0
5.0,A14LVJDMDABMML,B0058YEJ5K,"My second pair, love the fit, light weight and great support.",love the fit,1496102400.0,0, White,Hyper Pink,Pure Platinum,Wolf Grey, 6.5 B(M) US,1496102400.0,2017.0,5.0,22.0,30.0,1.0,150.0,1496102400.0
4.0,AJWKZNI5VHW86,B0058YEJ5K,I have wide feet and these were too narrow but very nice looking.,Nike,1496016000.0,0, Pink Blast,Stealth,Hyper Pink,White, 6.5 B(M) US,1496016000.0,2017.0,5.0,22.0,29.0,0.0,149.0,1496016000.0
3.0,A3J4XAGMLTHFHZ,B0058YEJ5K,Ugh... way to large - is this for a man?,Nope,1495670400.0,0, Black,Wolf Grey,White,Pink, 7.5 B(M) US,1495670400.0,2017.0,5.0,21.0,25.0,3.0,145.0,1495670400.0
5.0,A12FBA7DCFE5W7,B0058YEJ5K,The shoe fit has expected. It is comfortable.,It is comfortable.,1495411200.0,0, Cool Grey , Volt - Wolf Grey - Pure Platinum,missing,missing, 7.5 D - Wide,1495411200.0,2017.0,5.0,21.0,22.0,0.0,142.0,1495411200.0
5.0,A2ZE58RF22658T,B0058YEJ5K,"They fit great, look great, are quite comfortable and are just what I was looking for!",Perfect cross trainers,1495411200.0,0, Cool Grey , Volt - Wolf Grey - Pure Platinum,missing,missing, 7 D - Wide,1495411200.0,2017.0,5.0,21.0,22.0,0.0,142.0,1495411200.0
4.0,A10WPKF2VH1JWY,B0058YEJ5K,Wife happy with fit.,HIIT shoes,1495065600.0,0, Black,White,Anthracite,Stealth, 8 B(M) US,1495065600.0,2017.0,5.0,20.0,18.0,3.0,138.0,1495065600.0
4.0,A2ABEGA0S52R5E,B0058YEJ5K,They run big. Order a full size smaller.,Four Stars,1494806400.0,0, Grey,missing,missing,missing, 7 B(M) US,1494806400.0,2017.0,5.0,20.0,15.0,0.0,135.0,1494806400.0
3.0,ADD8OMIBXZ89G,B0058YEJ5K,"Super light and very comfortable. I'm a runner and they lack a bit in arch support, so the soles of my feet are a sore. I'm going to add an insert to try fix the problem.",Lack support but overall good shoe,1494374400.0,0, Black,White,Anthracite,Stealth, 8.5 B(M) US,1494374400.0,2017.0,5.0,19.0,10.0,2.0,130.0,1494374400.0
5.0,A1P2JWDZ4SFW78,B0058YEJ5K,"Just because they are white, they do need a washing regularly but I have received many compliments on how pretty these white and pink shoes are. Extremely good Nike quality. Highly recommended.",Adorable shoes,1494115200.0,0, Black,White,Anthracite,Stealth, 9 B(M) US,1494115200.0,2017.0,5.0,18.0,7.0,6.0,127.0,1494115200.0
5.0,AI4KO5XDRKDFR,B0058YEJ5K,Arrived in time. Fit as exoected. They take some breaking in but I wore them 2 days in a row for more than five hours per day.,Wide sneaker for wide feet,1494028800.0,0, Black,White,Anthracite,Stealth, 8.5 B(M) US,1494028800.0,2017.0,5.0,18.0,6.0,5.0,126.0,1494028800.0
